in s,C1 in V
1.12536E-01,-5.900696E-03
1.12542E-01,-6.038025E-03
1.12548E-01,-6.114319E-03
1.12554E-01,-6.327942E-03
1.12560E-01,-6.602600E-03
1.12566E-01,-6.755188E-03
1.12572E-01,-7.014587E-03
1.12578E-01,-7.167175E-03
1.12584E-01,-7.350281E-03
1.12590E-01,-7.472351E-03
1.12596E-01,-7.533386E-03
1.12602E-01,-7.640198E-03
1.12608E-01,-7.594421E-03
1.12614E-01,-7.396057E-03
1.12620E-01,-7.243469E-03
1.12626E-01,-7.045105E-03
1.12632E-01,-7.060364E-03
1.12638E-01,-7.319763E-03
1.12644E-01,-7.609680E-03
1.12650E-01,-7.808044E-03
1.12656E-01,-7.975891E-03
1.12662E-01,-8.082703E-03
1.12668E-01,-8.189514E-03
1.12674E-01,-8.509949E-03
1.12680E-01,-8.845642E-03
1.12686E-01,-8.921936E-03
1.12692E-01,-9.150818E-03
1.12698E-01,-9.486511E-03
1.12704E-01,-9.806946E-03
1.12710E-01,-1.014264E-02
1.12716E-01,-1.029523E-02
1.12722E-01,-1.069196E-02
1.12728E-01,-1.110394E-02
1.12734E-01,-1.156171E-02
1.12740E-01,-1.211102E-02
1.12746E-01,-1.255353E-02
1.12752E-01,-1.279767E-02
1.12758E-01,-1.296552E-02
1.12764E-01,-1.319440E-02
1.12770E-01,-1.334698E-02
1.12776E-01,-1.356061E-02
1.12782E-01,-1.366742E-02
1.12788E-01,-1.374371E-02
1.12794E-01,-1.389630E-02
1.12800E-01,-1.412518E-02
1.12806E-01,-1.444562E-02
1.12812E-01,-1.462872E-02
1.12818E-01,-1.481183E-02
1.12824E-01,-1.514752E-02
1.12830E-01,-1.540692E-02
1.12836E-01,-1.551373E-02
1.12842E-01,-1.560529E-02
1.12848E-01,-1.545270E-02
1.12854E-01,-1.520856E-02
1.12860E-01,-1.507123E-02
1.12866E-01,-1.508649E-02
1.12872E-01,-1.501019E-02
1.12878E-01,-1.485760E-02
1.12884E-01,-1.476605E-02
1.12890E-01,-1.458295E-02
1.12896E-01,-1.435406E-02
1.12902E-01,-1.398785E-02
1.12908E-01,-1.377423E-02
1.12914E-01,-1.366742E-02
1.12920E-01,-1.360638E-02
1.12926E-01,-1.353009E-02
1.12932E-01,-1.337750E-02
1.12938E-01,-1.314862E-02
1.12944E-01,-1.302655E-02
1.12950E-01,-1.288922E-02
1.12956E-01,-1.267560E-02
1.12962E-01,-1.253827E-02
1.12968E-01,-1.224835E-02
1.12974E-01,-1.191266E-02
1.12980E-01,-1.172955E-02
1.12986E-01,-1.163800E-02
1.12992E-01,-1.153119E-02
1.12998E-01,-1.137860E-02
1.13004E-01,-1.105817E-02
1.13010E-01,-1.081403E-02
1.13016E-01,-1.063092E-02
1.13022E-01,-1.020367E-02
1.13028E-01,-9.730652E-03
1.13034E-01,-9.181335E-03
1.13040E-01,-8.632019E-03
1.13046E-01,-8.265808E-03
1.13052E-01,-8.113220E-03
1.13058E-01,-8.006409E-03
1.13064E-01,-7.640198E-03
1.13070E-01,-7.350281E-03
1.13076E-01,-6.984070E-03
1.13082E-01,-6.526306E-03
1.13088E-01,-5.976990E-03
1.13094E-01,-5.565002E-03
1.13100E-01,-5.229309E-03
1.13106E-01,-4.817322E-03
1.13112E-01,-4.435852E-03
1.13118E-01,-3.932312E-03
1.13124E-01,-3.215149E-03
1.13130E-01,-2.467468E-03
1.13136E-01,-1.780823E-03
1.13142E-01,-9.415894E-04
1.13148E-01,-1.939087E-04
1.13154E-01,6.605835E-04
1.13160E-01,1.621887E-03
1.13166E-01,2.522156E-03
1.13172E-01,3.620789E-03
1.13178E-01,4.505798E-03
1.13184E-01,5.268738E-03
1.13190E-01,5.940125E-03
1.13196E-01,6.657288E-03
1.13202E-01,7.481262E-03
1.13208E-01,8.198425E-03
1.13214E-01,9.144470E-03
1.13220E-01,1.007526E-02
1.13226E-01,1.099078E-02
1.13232E-01,1.186053E-02
1.13238E-01,1.273029E-02
1.13244E-01,1.350848E-02
1.13250E-01,1.399677E-02
1.13256E-01,1.451556E-02
1.13262E-01,1.482074E-02
1.13268E-01,1.514117E-02
1.13274E-01,1.538531E-02
1.13280E-01,1.561420E-02
1.13286E-01,1.572101E-02
1.13292E-01,1.604144E-02
1.13298E-01,1.627032E-02
1.13304E-01,1.654498E-02
1.13310E-01,1.660602E-02
1.13316E-01,1.678912E-02
1.13322E-01,1.674335E-02
1.13328E-01,1.669757E-02
1.13334E-01,1.692645E-02
1.13340E-01,1.720111E-02
1.13346E-01,1.746051E-02
1.13352E-01,1.767413E-02
1.13358E-01,1.784198E-02
1.13364E-01,1.797931E-02
1.13370E-01,1.823871E-02
1.13376E-01,1.848285E-02
1.13382E-01,1.865070E-02
1.13388E-01,1.889484E-02
1.13394E-01,1.909320E-02
1.13400E-01,1.936786E-02
1.13406E-01,1.959674E-02
1.13412E-01,1.982562E-02
1.13418E-01,2.008502E-02
1.13424E-01,2.035968E-02
1.13430E-01,2.075641E-02
1.13436E-01,2.116840E-02
1.13442E-01,2.167194E-02
1.13448E-01,2.206866E-02
1.13454E-01,2.251117E-02
1.13460E-01,2.289264E-02
1.13466E-01,2.342670E-02
1.13472E-01,2.360980E-02
1.13478E-01,2.393024E-02
1.13484E-01,2.429645E-02
1.13490E-01,2.461688E-02
1.13496E-01,2.498309E-02
1.13502E-01,2.534930E-02
1.13508E-01,2.588336E-02
1.13514E-01,2.652423E-02
1.13520E-01,2.684467E-02
1.13526E-01,2.724139E-02
1.13532E-01,2.763812E-02
1.13538E-01,2.800433E-02
1.13544E-01,2.815692E-02
1.13550E-01,2.837054E-02
1.13556E-01,2.867572E-02
1.13562E-01,2.882831E-02
1.13568E-01,2.902667E-02
1.13574E-01,2.927081E-02
1.13580E-01,2.928607E-02
1.13586E-01,2.936237E-02
1.13592E-01,2.937762E-02
1.13598E-01,2.936237E-02
1.13604E-01,2.936237E-02
1.13610E-01,2.933185E-02
1.13616E-01,2.910297E-02
1.13622E-01,2.867572E-02
1.13628E-01,2.829425E-02
1.13634E-01,2.791278E-02
1.13640E-01,2.743976E-02
1.13646E-01,2.702777E-02
1.13652E-01,2.657001E-02
1.13658E-01,2.617328E-02
1.13664E-01,2.576129E-02
1.13670E-01,2.512042E-02
1.13676E-01,2.458636E-02
1.13682E-01,2.383868E-02
1.13688E-01,2.327411E-02
1.13694E-01,2.286212E-02
1.13700E-01,2.237384E-02
1.13706E-01,2.161090E-02
1.13712E-01,2.093951E-02
1.13718E-01,2.055804E-02
1.13724E-01,2.023761E-02
1.13730E-01,1.990192E-02
1.13736E-01,1.967303E-02
1.13742E-01,1.926105E-02
1.13748E-01,1.881854E-02
1.13754E-01,1.831500E-02
1.13760E-01,1.775043E-02
1.13766E-01,1.715533E-02
1.13772E-01,1.677386E-02
1.13778E-01,1.637714E-02
1.13784E-01,1.579730E-02
1.13790E-01,1.530902E-02
1.13796E-01,1.465289E-02
1.13802E-01,1.411884E-02
1.13808E-01,1.358478E-02
1.13814E-01,1.317279E-02
1.13820E-01,1.280658E-02
1.13826E-01,1.254718E-02
1.13832E-01,1.207416E-02
1.13838E-01,1.158588E-02
1.13844E-01,1.120441E-02
1.13850E-01,1.068561E-02
1.13856E-01,1.015155E-02
1.13862E-01,9.846375E-03
1.13868E-01,9.602234E-03
1.13874E-01,9.480164E-03
1.13880E-01,9.327576E-03
1.13886E-01,9.297058E-03
1.13892E-01,9.297058E-03
1.13898E-01,9.266541E-03
1.13904E-01,9.388611E-03
1.13910E-01,9.464905E-03
1.13916E-01,9.663269E-03
1.13922E-01,9.953186E-03
1.13928E-01,1.015155E-02
1.13934E-01,1.045673E-02
1.13940E-01,1.092975E-02
1.13946E-01,1.134174E-02
1.13952E-01,1.179950E-02
1.13958E-01,1.218097E-02
1.13964E-01,1.254718E-02
1.13970E-01,1.268451E-02
1.13976E-01,1.300494E-02
1.13982E-01,1.314227E-02
1.13988E-01,1.349323E-02
1.13994E-01,1.366107E-02
1.14000E-01,1.395099E-02
1.14006E-01,1.419513E-02
1.14012E-01,1.431720E-02
1.14018E-01,1.427142E-02
1.14024E-01,1.437823E-02
1.14030E-01,1.434772E-02
1.14036E-01,1.451556E-02
1.14042E-01,1.468341E-02
1.14048E-01,1.483600E-02
1.14054E-01,1.498859E-02
1.14060E-01,1.498859E-02
1.14066E-01,1.497333E-02
1.14072E-01,1.520221E-02
1.14078E-01,1.544635E-02
1.14084E-01,1.572101E-02
1.14090E-01,1.614825E-02
1.14096E-01,1.657550E-02
1.14102E-01,1.691119E-02
1.14108E-01,1.707904E-02
1.14114E-01,1.746051E-02
1.14120E-01,1.782672E-02
1.14126E-01,1.816241E-02
1.14132E-01,1.840656E-02
1.14138E-01,1.872699E-02
1.14144E-01,1.909320E-02
1.14150E-01,1.932208E-02
1.14156E-01,1.956622E-02
1.14162E-01,1.984088E-02
1.14168E-01,1.997821E-02
1.14174E-01,2.011554E-02
1.14180E-01,2.019183E-02
1.14186E-01,2.029865E-02
1.14192E-01,2.034442E-02
1.14198E-01,2.028339E-02
1.14204E-01,2.035968E-02
1.14210E-01,2.078693E-02
1.14216E-01,2.107684E-02
1.14222E-01,2.151935E-02
1.14228E-01,2.177875E-02
1.14234E-01,2.180927E-02
1.14240E-01,2.182452E-02
1.14246E-01,2.193134E-02
1.14252E-01,2.185504E-02
1.14258E-01,2.180927E-02
1.14264E-01,2.158038E-02
1.14270E-01,2.161090E-02
1.14276E-01,2.142780E-02
1.14282E-01,2.127521E-02
1.14288E-01,2.112262E-02
1.14294E-01,2.093951E-02
1.14300E-01,2.081744E-02
1.14306E-01,2.084796E-02
1.14312E-01,2.089374E-02
1.14318E-01,2.093951E-02
1.14324E-01,2.100055E-02
1.14330E-01,2.116840E-02
1.14336E-01,2.127521E-02
1.14342E-01,2.124469E-02
1.14348E-01,2.116840E-02
1.14354E-01,2.101581E-02
1.14360E-01,2.092426E-02
1.14366E-01,2.084796E-02
1.14372E-01,2.106158E-02
1.14378E-01,2.136676E-02
1.14384E-01,2.164142E-02
1.14390E-01,2.182452E-02
1.14396E-01,2.191608E-02
1.14402E-01,2.194659E-02
1.14408E-01,2.188556E-02
1.14414E-01,2.164142E-02
1.14420E-01,2.130573E-02
1.14426E-01,2.104633E-02
1.14432E-01,2.063434E-02
1.14438E-01,2.003925E-02
1.14444E-01,1.926105E-02
1.14450E-01,1.843707E-02
1.14456E-01,1.767413E-02
1.14462E-01,1.675861E-02
1.14468E-01,1.588885E-02
1.14474E-01,1.498859E-02
1.14480E-01,1.419513E-02
1.14486E-01,1.347797E-02
1.14492E-01,1.271503E-02
1.14498E-01,1.189105E-02
1.14504E-01,1.121967E-02
1.14510E-01,1.068561E-02
1.14516E-01,1.009052E-02
1.14522E-01,9.388611E-03
1.14528E-01,8.808777E-03
1.14534E-01,8.351013E-03
1.14540E-01,7.893250E-03
1.14546E-01,7.435486E-03
1.14552E-01,7.145569E-03
1.14558E-01,6.657288E-03
1.14564E-01,6.123230E-03
1.14570E-01,5.451843E-03
1.14576E-01,5.009338E-03
1.14582E-01,4.490540E-03
1.14588E-01,4.078552E-03
1.14594E-01,3.575012E-03
1.14600E-01,3.117249E-03
1.14606E-01,2.690002E-03
1.14612E-01,2.293274E-03
1.14618E-01,1.988098E-03
1.14624E-01,1.682922E-03
1.14630E-01,1.301453E-03
1.14636E-01,1.026794E-03
1.14642E-01,6.605835E-04
1.14648E-01,3.248901E-04
1.14654E-01,-1.023560E-04
1.14660E-01,-5.753784E-04
1.14666E-01,-9.110718E-04
1.14672E-01,-1.429871E-03
1.14678E-01,-2.070740E-03
1.14684E-01,-2.604797E-03
1.14690E-01,-3.184631E-03
1.14696E-01,-3.642395E-03
1.14702E-01,-4.176453E-03
1.14708E-01,-4.603699E-03
1.14714E-01,-5.030945E-03
1.14720E-01,-5.366638E-03
1.14726E-01,-5.854919E-03
1.14732E-01,-6.297424E-03
1.14738E-01,-6.739929E-03
1.14744E-01,-7.121399E-03
1.14750E-01,-7.411316E-03
1.14756E-01,-7.563904E-03
1.14762E-01,-7.670715E-03
1.14768E-01,-7.869080E-03
1.14774E-01,-8.036926E-03
1.14780E-01,-8.113220E-03
1.14786E-01,-8.387878E-03
1.14792E-01,-8.555725E-03
1.14798E-01,-8.830383E-03
1.14804E-01,-9.044006E-03
1.14810E-01,-9.059265E-03
1.14816E-01,-9.318665E-03
1.14822E-01,-9.440735E-03
1.14828E-01,-9.761169E-03
1.14834E-01,-1.006635E-02
1.14840E-01,-1.035626E-02
1.14846E-01,-1.064618E-02
1.14852E-01,-1.101239E-02
1.14858E-01,-1.127179E-02
1.14864E-01,-1.165326E-02
1.14870E-01,-1.206525E-02
1.14876E-01,-1.246198E-02
1.14882E-01,-1.270612E-02
1.14888E-01,-1.284344E-02
1.14894E-01,-1.308759E-02
1.14900E-01,-1.348431E-02
1.14906E-01,-1.392682E-02
1.14912E-01,-1.421674E-02
1.14918E-01,-1.458295E-02
1.14924E-01,-1.481183E-02
1.14930E-01,-1.507123E-02
1.14936E-01,-1.530011E-02
1.14942E-01,-1.551373E-02
1.14948E-01,-1.572736E-02
1.14954E-01,-1.589520E-02
1.14960E-01,-1.618512E-02
1.14966E-01,-1.644452E-02
1.14972E-01,-1.653607E-02
1.14978E-01,-1.670392E-02
1.14984E-01,-1.684125E-02
1.14990E-01,-1.700909E-02
1.14996E-01,-1.720746E-02
1.15002E-01,-1.734479E-02
1.15008E-01,-1.739056E-02
1.15014E-01,-1.746686E-02
1.15020E-01,-1.761945E-02
1.15026E-01,-1.789410E-02
1.15032E-01,-1.803143E-02
1.15038E-01,-1.816876E-02
1.15044E-01,-1.847394E-02
1.15050E-01,-1.877911E-02
1.15056E-01,-1.893170E-02
1.15062E-01,-1.899274E-02
1.15068E-01,-1.914532E-02
1.15074E-01,-1.925214E-02
1.15080E-01,-1.940472E-02
1.15086E-01,-1.961835E-02
1.15092E-01,-1.990826E-02
1.15098E-01,-1.998456E-02
1.15104E-01,-1.999982E-02
1.15110E-01,-1.998456E-02
1.15116E-01,-1.992352E-02
1.15122E-01,-1.993878E-02
1.15128E-01,-2.010663E-02
1.15134E-01,-2.035077E-02
1.15140E-01,-2.050336E-02
1.15146E-01,-2.076276E-02
1.15152E-01,-2.083905E-02
1.15158E-01,-2.082379E-02
1.15164E-01,-2.073224E-02
1.15170E-01,-2.065594E-02
1.15176E-01,-2.051862E-02
1.15182E-01,-2.059491E-02
1.15188E-01,-2.065594E-02
1.15194E-01,-2.085431E-02
1.15200E-01,-2.094586E-02
1.15206E-01,-2.102216E-02
1.15212E-01,-2.115948E-02
1.15218E-01,-2.137311E-02
1.15224E-01,-2.146466E-02
1.15230E-01,-2.151044E-02
1.15236E-01,-2.158673E-02
1.15242E-01,-2.157147E-02
1.15248E-01,-2.164777E-02
1.15254E-01,-2.160199E-02
1.15260E-01,-2.164777E-02
1.15266E-01,-2.163251E-02
1.15272E-01,-2.149518E-02
1.15278E-01,-2.141888E-02
1.15284E-01,-2.129681E-02
1.15290E-01,-2.099164E-02
1.15296E-01,-2.074750E-02
1.15302E-01,-2.054913E-02
1.15308E-01,-2.024396E-02
1.15314E-01,-1.990826E-02
1.15320E-01,-1.958783E-02
1.15326E-01,-1.935895E-02
1.15332E-01,-1.899274E-02
1.15338E-01,-1.865704E-02
1.15344E-01,-1.835187E-02
1.15350E-01,-1.804669E-02
1.15356E-01,-1.780255E-02
1.15362E-01,-1.758893E-02
1.15368E-01,-1.725323E-02
1.15374E-01,-1.690228E-02
1.15380E-01,-1.670392E-02
1.15386E-01,-1.645978E-02
1.15392E-01,-1.615460E-02
1.15398E-01,-1.583417E-02
1.15404E-01,-1.555951E-02
1.15410E-01,-1.519330E-02
1.15416E-01,-1.478131E-02
1.15422E-01,-1.458295E-02
1.15428E-01,-1.429303E-02
1.15434E-01,-1.430829E-02
1.15440E-01,-1.426251E-02
1.15446E-01,-1.406415E-02
1.15452E-01,-1.372845E-02
1.15458E-01,-1.336224E-02
1.15464E-01,-1.304181E-02
1.15470E-01,-1.264508E-02
1.15476E-01,-1.249249E-02
1.15482E-01,-1.218732E-02
1.15488E-01,-1.191266E-02
1.15494E-01,-1.165326E-02
1.15500E-01,-1.136334E-02
1.15506E-01,-1.114972E-02
1.15512E-01,-1.099713E-02
1.15518E-01,-1.078351E-02
1.15524E-01,-1.053937E-02
1.15530E-01,-1.029523E-02
1.15536E-01,-1.009686E-02
1.15542E-01,-9.791687E-03
1.15548E-01,-9.562805E-03
1.15554E-01,-9.532288E-03
1.15560E-01,-9.425476E-03
1.15566E-01,-9.135559E-03
1.15572E-01,-8.921936E-03
1.15578E-01,-8.891418E-03
1.15584E-01,-8.921936E-03
1.15590E-01,-8.723572E-03
1.15596E-01,-8.570984E-03
1.15602E-01,-8.357361E-03
1.15608E-01,-8.052185E-03
1.15614E-01,-7.808044E-03
1.15620E-01,-7.579163E-03
1.15626E-01,-7.304504E-03
1.15632E-01,-7.136658E-03
1.15638E-01,-6.755188E-03
1.15644E-01,-6.724670E-03
1.15650E-01,-6.556824E-03
1.15656E-01,-6.572083E-03
1.15662E-01,-6.572083E-03
1.15668E-01,-6.556824E-03
1.15674E-01,-6.724670E-03
1.15680E-01,-6.617859E-03
1.15686E-01,-6.526306E-03
1.15692E-01,-6.495789E-03
1.15698E-01,-6.495789E-03
1.15704E-01,-6.404236E-03
1.15710E-01,-6.144836E-03
1.15716E-01,-5.717590E-03
1.15722E-01,-5.549744E-03
1.15728E-01,-5.305603E-03
1.15734E-01,-5.122498E-03
1.15740E-01,-5.046204E-03
1.15746E-01,-5.122498E-03
1.15752E-01,-5.214050E-03
1.15758E-01,-5.244568E-03
1.15764E-01,-5.290344E-03
1.15770E-01,-5.153015E-03
1.15776E-01,-5.107239E-03
1.15782E-01,-5.061462E-03
1.15788E-01,-5.168274E-03
1.15794E-01,-5.183533E-03
1.15800E-01,-5.168274E-03
1.15806E-01,-5.290344E-03
1.15812E-01,-5.107239E-03
1.15818E-01,-4.985168E-03
1.15824E-01,-4.893616E-03
1.15830E-01,-5.046204E-03
1.15836E-01,-5.198792E-03
1.15842E-01,-5.366638E-03
1.15848E-01,-5.473450E-03
1.15854E-01,-5.473450E-03
1.15860E-01,-5.397156E-03
1.15866E-01,-5.244568E-03
1.15872E-01,-5.153015E-03
1.15878E-01,-5.336121E-03
1.15884E-01,-5.397156E-03
1.15890E-01,-5.488708E-03
1.15896E-01,-5.473450E-03
1.15902E-01,-5.626038E-03
1.15908E-01,-5.671814E-03
1.15914E-01,-5.778625E-03
1.15920E-01,-5.809143E-03
1.15926E-01,-5.763367E-03
1.15932E-01,-5.656555E-03
1.15938E-01,-5.565002E-03
1.15944E-01,-5.549744E-03
1.15950E-01,-5.503967E-03
1.15956E-01,-5.229309E-03
1.15962E-01,-4.954651E-03
1.15968E-01,-4.588440E-03
1.15974E-01,-4.374817E-03
1.15980E-01,-4.130676E-03
1.15986E-01,-3.718689E-03
1.15992E-01,-3.535583E-03
1.15998E-01,-3.459290E-03
1.16004E-01,-3.367737E-03
1.16010E-01,-3.154114E-03
1.16016E-01,-3.154114E-03
1.16022E-01,-3.001526E-03
1.16028E-01,-2.894714E-03
1.16034E-01,-2.833679E-03
1.16040E-01,-2.864197E-03
1.16046E-01,-2.955750E-03
1.16052E-01,-3.001526E-03
1.16058E-01,-3.062561E-03
1.16064E-01,-3.169373E-03
1.16070E-01,-3.337219E-03
1.16076E-01,-3.581360E-03
1.16082E-01,-3.733948E-03
1.16088E-01,-3.779724E-03
1.16094E-01,-3.703430E-03
1.16100E-01,-3.642395E-03
1.16106E-01,-3.367737E-03
1.16112E-01,-3.245667E-03
1.16118E-01,-3.123596E-03
1.16124E-01,-2.971008E-03
1.16130E-01,-2.803162E-03
1.16136E-01,-2.726868E-03
1.16142E-01,-2.620056E-03
1.16148E-01,-2.467468E-03
1.16154E-01,-2.284363E-03
1.16160E-01,-2.040222E-03
1.16166E-01,-1.811340E-03
1.16172E-01,-1.414612E-03
1.16178E-01,-1.170471E-03
1.16184E-01,-7.584839E-04
1.16190E-01,-3.617554E-04
1.16196E-01,5.023193E-05
1.16202E-01,5.385132E-04
1.16208E-01,1.011536E-03
1.16214E-01,1.438782E-03
1.16220E-01,1.896545E-03
1.16226E-01,2.369568E-03
1.16232E-01,2.934143E-03
1.16238E-01,3.376648E-03
1.16244E-01,3.727600E-03
1.16250E-01,4.048035E-03
1.16256E-01,4.337952E-03
1.16262E-01,4.765198E-03
1.16268E-01,5.360291E-03
1.16274E-01,5.970642E-03
1.16280E-01,6.535217E-03
1.16286E-01,6.977722E-03
1.16292E-01,7.481262E-03
1.16298E-01,8.030579E-03
1.16304E-01,8.427307E-03
1.16310E-01,8.747742E-03
1.16316E-01,9.098694E-03
1.16322E-01,9.373352E-03
1.16328E-01,9.541199E-03
1.16334E-01,9.739563E-03
1.16340E-01,9.983704E-03
1.16346E-01,1.015155E-02
1.16352E-01,1.030414E-02
1.16358E-01,1.048724E-02
1.16364E-01,1.048724E-02
1.16370E-01,1.070087E-02
1.16376E-01,1.068561E-02
1.16382E-01,1.073138E-02
1.16388E-01,1.076190E-02
1.16394E-01,1.070087E-02
1.16400E-01,1.073138E-02
1.16406E-01,1.083820E-02
1.16412E-01,1.100604E-02
1.16418E-01,1.111285E-02
1.16424E-01,1.105182E-02
1.16430E-01,1.108234E-02
1.16436E-01,1.092975E-02
1.16442E-01,1.073138E-02
1.16448E-01,1.048724E-02
1.16454E-01,1.030414E-02
1.16460E-01,1.012103E-02
1.16466E-01,9.876892E-03
1.16472E-01,9.709045E-03
1.16478E-01,9.571716E-03
1.16484E-01,9.342834E-03
1.16490E-01,9.144470E-03
1.16496E-01,9.129211E-03
1.16502E-01,9.251282E-03
1.16508E-01,9.297058E-03
1.16514E-01,9.251282E-03
1.16520E-01,9.113953E-03
1.16526E-01,9.052917E-03
1.16532E-01,9.007141E-03
1.16538E-01,9.052917E-03
1.16544E-01,8.915588E-03
1.16550E-01,8.976624E-03
1.16556E-01,9.037659E-03
1.16562E-01,9.159729E-03
1.16568E-01,9.251282E-03
1.16574E-01,9.388611E-03
1.16580E-01,9.403870E-03
1.16586E-01,9.434387E-03
1.16592E-01,9.342834E-03
1.16598E-01,9.281799E-03
1.16604E-01,9.205505E-03
1.16610E-01,9.037659E-03
1.16616E-01,8.900330E-03
1.16622E-01,8.640930E-03
1.16628E-01,8.366272E-03
1.16634E-01,8.152649E-03
1.16640E-01,8.015320E-03
1.16646E-01,8.045837E-03
1.16652E-01,8.000061E-03
1.16658E-01,8.122131E-03
1.16664E-01,8.228943E-03
1.16670E-01,8.427307E-03
1.16676E-01,8.839294E-03
1.16682E-01,9.220764E-03
1.16688E-01,9.663269E-03
1.16694E-01,1.027362E-02
1.16700E-01,1.076190E-02
1.16706E-01,1.152484E-02
1.16712E-01,1.219623E-02
1.16718E-01,1.280658E-02
1.16724E-01,1.334064E-02
1.16730E-01,1.396625E-02
1.16736E-01,1.457660E-02
1.16742E-01,1.501910E-02
1.16748E-01,1.547687E-02
1.16754E-01,1.598041E-02
1.16760E-01,1.648395E-02
1.16766E-01,1.666705E-02
1.16772E-01,1.706378E-02
1.16778E-01,1.742999E-02
1.16784E-01,1.790302E-02
1.16790E-01,1.836078E-02
1.16796E-01,1.884906E-02
1.16802E-01,1.926105E-02
1.16808E-01,1.952045E-02
1.16814E-01,1.974933E-02
1.16820E-01,2.002399E-02
1.16826E-01,2.029865E-02
1.16832E-01,2.058856E-02
1.16838E-01,2.066486E-02
1.16844E-01,2.063434E-02
1.16850E-01,2.069537E-02
1.16856E-01,2.064960E-02
1.16862E-01,2.045123E-02
1.16868E-01,2.011554E-02
1.16874E-01,1.984088E-02
1.16880E-01,1.944415E-02
1.16886E-01,1.892535E-02
1.16892E-01,1.831500E-02
1.16898E-01,1.770465E-02
1.16904E-01,1.698749E-02
1.16910E-01,1.616351E-02
1.16916E-01,1.526324E-02
1.16922E-01,1.446979E-02
1.16928E-01,1.356952E-02
1.16934E-01,1.266925E-02
1.16940E-01,1.170795E-02
1.16946E-01,1.102130E-02
1.16952E-01,1.030414E-02
1.16958E-01,9.693787E-03
1.16964E-01,9.205505E-03
1.16970E-01,8.488342E-03
1.16976E-01,8.122131E-03
1.16982E-01,7.725403E-03
1.16988E-01,7.466003E-03
1.16994E-01,7.282898E-03
1.17000E-01,6.962463E-03
1.17006E-01,6.855652E-03
1.17012E-01,6.657288E-03
1.17018E-01,6.504700E-03
1.17024E-01,6.504700E-03
1.17030E-01,6.306335E-03
1.17036E-01,6.046936E-03
1.17042E-01,5.970642E-03
1.17048E-01,5.940125E-03
1.17054E-01,6.306335E-03
1.17060E-01,6.703064E-03
1.17066E-01,7.023499E-03
1.17072E-01,7.160828E-03
1.17078E-01,7.145569E-03
1.17084E-01,7.221863E-03
1.17090E-01,7.237122E-03
1.17096E-01,7.359192E-03
1.17102E-01,7.328674E-03
1.17108E-01,7.359192E-03
1.17114E-01,7.313416E-03
1.17120E-01,7.191345E-03
1.17126E-01,6.825134E-03
1.17132E-01,6.397888E-03
1.17138E-01,6.062195E-03
1.17144E-01,5.726501E-03
1.17150E-01,5.451843E-03
1.17156E-01,5.421326E-03
1.17162E-01,5.543396E-03
1.17168E-01,5.573914E-03
1.17174E-01,5.573914E-03
1.17180E-01,5.711243E-03
1.17186E-01,5.802795E-03
1.17192E-01,6.062195E-03
1.17198E-01,6.062195E-03
1.17204E-01,6.092712E-03
1.17210E-01,6.077454E-03
1.17216E-01,5.818054E-03
1.17222E-01,5.634949E-03
1.17228E-01,5.467102E-03
1.17234E-01,5.436584E-03
1.17240E-01,5.436584E-03
1.17246E-01,5.268738E-03
1.17252E-01,5.299255E-03
1.17258E-01,5.253479E-03
1.17264E-01,5.177185E-03
1.17270E-01,4.963562E-03
1.17276E-01,4.765198E-03
1.17282E-01,4.826233E-03
1.17288E-01,4.841492E-03
1.17294E-01,4.780457E-03
1.17300E-01,4.841492E-03
1.17306E-01,4.658386E-03
1.17312E-01,4.505798E-03
1.17318E-01,4.505798E-03
1.17324E-01,4.460022E-03
1.17330E-01,4.398987E-03
1.17336E-01,4.429504E-03
1.17342E-01,4.444763E-03
1.17348E-01,4.429504E-03
1.17354E-01,4.505798E-03
1.17360E-01,4.521057E-03
1.17366E-01,4.810974E-03
1.17372E-01,4.887268E-03
1.17378E-01,5.085632E-03
1.17384E-01,5.436584E-03
1.17390E-01,5.543396E-03
1.17396E-01,5.802795E-03
1.17402E-01,5.955383E-03
1.17408E-01,6.352112E-03
1.17414E-01,6.703064E-03
1.17420E-01,6.916687E-03
1.17426E-01,7.206604E-03
1.17432E-01,7.481262E-03
1.17438E-01,7.786438E-03
1.17444E-01,7.954285E-03
1.17450E-01,8.045837E-03
1.17456E-01,8.076355E-03
1.17462E-01,8.137390E-03
1.17468E-01,8.076355E-03
1.17474E-01,8.198425E-03
1.17480E-01,8.213684E-03
1.17486E-01,8.564636E-03
1.17492E-01,8.869812E-03
1.17498E-01,9.205505E-03
1.17504E-01,9.571716E-03
1.17510E-01,9.968445E-03
1.17516E-01,1.038043E-02
1.17522E-01,1.089923E-02
1.17528E-01,1.134174E-02
1.17534E-01,1.187579E-02
1.17540E-01,1.242511E-02
1.17546E-01,1.309650E-02
1.17552E-01,1.384418E-02
1.17558E-01,1.437823E-02
1.17564E-01,1.500385E-02
1.17570E-01,1.570575E-02
1.17576E-01,1.623981E-02
1.17582E-01,1.657550E-02
1.17588E-01,1.692645E-02
1.17594E-01,1.694171E-02
1.17600E-01,1.709430E-02
1.17606E-01,1.723163E-02
1.17612E-01,1.744525E-02
1.17618E-01,1.762836E-02
1.17624E-01,1.778094E-02
1.17630E-01,1.775043E-02
1.17636E-01,1.782672E-02
